start	end	text
13554000	13556000	Everything down the tree has re-rendered
13556000	13558000	There's a lot more to it
13558000	13560000	Well it's not a lot more
13560000	13562000	It's a very simple heuristic
13562000	13564000	But it's very non-intuitive
13564000	13566000	Because we only figured it out
13566000	13568000	In the initial design
13568000	13570000	It didn't work like this
13570000	13572000	And this is the most natural
13572000	13574000	It's a bit weird
13574000	13576000	Because understanding the heuristic
13576000	13578000	Is pretty difficult
13578000	13580000	But then the way it works is very natural
13580000	13582000	So you don't have to think about it
13582000	13584000	You don't need to know about it as a user
13584000	13586000	If you're curious
13586000	13588000	As a framework author
13588000	13590000	How it works
13590000	13592000	Then it's really
13592000	13594000	Can we
13594000	13596000	Every time
13596000	13598000	We're about to
13598000	13600000	We got some new data
13600000	13602000	We could maybe make some progress
13602000	13604000	On rendering the tree
13604000	13606000	And then every time
13606000	13608000	We're like okay
13608000	13610000	For now it seems like we're done
13610000	13612000	We've done everything we could
13612000	13614000	And we make a decision
13614000	13616000	Is this enough to
13616000	13618000	Show this to the user now
13618000	13620000	Or do we have to keep waiting longer
13620000	13622000	And the way we make the
13622000	13624000	Decision is pretty simple
13624000	13626000	It's if we
13626000	13628000	Have rendered it now
13628000	13630000	Would we have to hide any
13630000	13632000	Existing content
13632000	13634000	So this moment
13634000	13636000	Where the search bar disappeared
13636000	13638000	Because something there was not ready
13638000	13640000	And there was a suspense boundary above
13640000	13642000	It kind of means we're
13642000	13644000	Resuspending it
13644000	13646000	It wasn't here
13646000	13648000	But it has to disappear
13648000	13650000	Because some part of the tree is not ready
13650000	13652000	And so if we have to do this
13652000	13654000	We're not going to commit it
13654000	13656000	No, let's keep waiting a bit longer
13656000	13658000	But
13658000	13660000	If we have enough of the tree
13660000	13662000	That we don't need to hide any
13662000	13664000	Existing content
13664000	13666000	It's just maybe we have some new content
13666000	13668000	That's not fully fetched yet
13668000	13670000	We would be like, yeah, sure, let's go ahead
13670000	13672000	Let's show it
13672000	13674000	I think I'm getting it then
13674000	13676000	It's definitely based on what you have now
13676000	13678000	And what you're trying to get
13678000	13680000	And if
13680000	13682000	You have enough of a match
13682000	13684000	In what you're trying to get that you're not going to hide anything
13684000	13686000	Then we'll go ahead and resolve it
13686000	13688000	Exactly
13688000	13690000	That's how it works
13690000	13692000	It's a very simple thing
13692000	13694000	But it's hard to wrap your mind around it
13694000	13696000	But I find it
13696000	13698000	Kind of fascinating
13698000	13700000	Because it is a solution
13700000	13702000	To the
13702000	13704000	If you ever developed a router
13704000	13706000	In traditional kind of JavaScript
13706000	13708000	Ecosystem
13708000	13710000	There were always
13710000	13712000	You always had to make
13712000	13714000	This tradeoff between
13714000	13716000	How do I know
13716000	13718000	When to show the route
13718000	13720000	During navigation
13720000	13722000	And different routers solve this
13722000	13724000	Differently
13724000	13726000	So
13726000	13728000	In some routers
13728000	13730000	I think maybe Ember router
13730000	13732000	I'm not sure
13732000	13734000	But in some routers
13734000	13736000	They wait for all data
13736000	13738000	For the new route to be ready
13738000	13740000	And then they transition you
13740000	13742000	To the new route
13742000	13744000	And so the benefit of this is that the user
13744000	13746000	Doesn't see this immediate
13746000	13748000	Big spinner
13748000	13750000	That's like, you're pressing a link
13750000	13752000	And you have nothing to show yet
13752000	13754000	And you have to wait for everything to load
13754000	13756000	Which could be slow
13756000	13758000	So ideally
13758000	13760000	You wouldn't have to
13760000	13762000	And then the other extreme
13762000	13764000	Which I think most React solutions
13764000	13766000	At least for some time
13766000	13768000	It depends on how we configure it
13768000	13770000	But at least it was very common
13770000	13772000	That routing happens immediately
13772000	13774000	So you press a link
13774000	13776000	You immediately re-render
13776000	13778000	Like you rendered a new page
13778000	13780000	But maybe it's not ready
13780000	13782000	And so I think the beautiful thing
13782000	13784000	About this paradigm
13784000	13786000	Is that it lets you draw
13786000	13788000	The boundary exactly where you want
13788000	13790000	Just by placing suspense
13790000	13792000	Around it
13792000	13794000	Because the router
13794000	13796000	Uses transitions by default
13796000	13798000	So you don't have to
13798000	13800000	By default everything is sticky
13800000	13802000	So until everything is ready
13802000	13804000	It doesn't do it
13804000	13806000	But then suspense lets you say
13806000	13808000	No, actually this part of the tree
13808000	13810000	That's okay to wait a little bit
13810000	13812000	It doesn't have to wait for it
13812000	13814000	So it's kind of like inverse await
13814000	13816000	Where you say
13816000	13818000	This part, it's independent
13818000	13820000	I wrap it in a loading state
13820000	13822000	Now transitions won't wait for it anymore
13822000	13824000	And I think that's maybe
13824000	13826000	A natural way to explain it
13826000	13828000	It's like by default
13828000	13830000	Everything is sticky
13830000	13832000	And suspense is what unsticks it
13832000	13834000	Yeah
13834000	13836000	That's a wild way to think about it
13836000	13838000	Because there wasn't really
13838000	13840000	A convention for this before
13840000	13842000	You were just going to grab whatever the tree is
13842000	13844000	And plop it on the page
13844000	13846000	You can't use heuristics to know
13846000	13848000	What was there before in the new thing
13848000	13850000	It's not really like diffing
13850000	13852000	But it is figuring out
13852000	13854000	You don't really want to suspend again
13854000	13856000	We don't want to keep suspending every time we type in the search box
13856000	13858000	We've suspended before
13858000	13860000	And we don't want the user to see it
13860000	13862000	So if we do a start transition
13862000	13864000	We can still get the new state
13864000	13866000	Or the new text inside the search box
13866000	13868000	But we're going to avoid
13868000	13870000	Blowing it away while we're doing it
13870000	13872000	Yep
13872000	13874000	Very cool
13874000	13876000	Okay, I'll also admit that I'm like
13876000	13878000	I'm running on fumes
13878000	13880000	I had breakfast like eight hours ago
13880000	13882000	At this point
13882000	13884000	I didn't think we would go this long
13884000	13886000	I definitely thought we were going to go for like two hours
13886000	13888000	Maybe two hours thirty
13888000	13890000	You've been super generous with your time
13890000	13892000	But I'm going to push this up
13892000	13894000	To make a separate branch
13894000	13896000	Just in case people want to see
13896000	13898000	Co-authored by Danny Ramone
13898000	13900000	Absolutely
13900000	13902000	We'll call it, oh boy, Router Toy
13902000	13904000	It's what I kind of liked
13904000	13906000	RSC Demo also
13906000	13908000	RSC Stream Demo
